headword,pos,supplement,topic_tag,entry,meaning,meaning_en,meaning_ja,ipa,word_id,example_sentence,translated_sentence,sentence_id
celebration,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: Daily life",,celebration,"祝賀,祝典(儀式)の挙行;〈C〉祝典,祭典,祝賀会",,"祝賀,祝典(儀式)の挙行;〈C〉祝典,祭典,祝賀会",/sɛlɪˈbreɪʃən/,6767,The party was a celebration of their success.,そのパーティーは彼らの成功を祝うものでした。,1624074
chair,noun,"CoreInventory_1: Objects and rooms

CoreInventory 2: 

Threshold: House and home, environment",,chair,"　〈C〉いす(通例1人用の4脚で背のあるもの;armchair, easy chair, rocking chair, swivel chairも含めていう) / 《the chair》権威のある座(教授・裁伴官・司教・知事・市長などの地位)  / 《the chair》議長(chairperson)  / 《the chair》《米》(死刑用の)電気いす",,"　〈C〉いす(通例1人用の4脚で背のあるもの;armchair, easy chair, rocking chair, swivel chairも含めていう) / 《the chair》権威のある座(教授・裁伴官・司教・知事・市長などの地位)  / 《the chair》議長(chairperson)  / 《the chair》《米》(死刑用の)電気いす",/tʃɛər/,6963,I sat on the chair.,私は椅子に座った。,1624075
change,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,change,"〈C〉《…の》変化,移り変わり,変遷《of ...》 / 〈C〉《…の》取り替え,交換;乗り換え《of ...》 / 〈U〉釣り銭,小銭",,"〈C〉《…の》変化,移り変わり,変遷《of ...》 / 〈C〉《…の》取り替え,交換;乗り換え《of ...》 / 〈U〉釣り銭,小銭",/tʃeɪndʒ/,7013,The change in weather is noticeable.,天気の変化が目立つ。,3009333
change,verb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,change,"《…に》…を変える,改める《into ...》 / …を取り替える,を交換する / 〈小切手・為替〉を現金にする,〈金〉を両替えする, 《…に》…を両替する《into ...》 / 《…に》変わる,変化する《to, into ...》 / (他の衣服に)着替える《into ...》 / 《…に》乗り換える《to ...》",,"《…に》…を変える,改める《into ...》 / …を取り替える,を交換する / 〈小切手・為替〉を現金にする,〈金〉を両替えする, 《…に》…を両替する《into ...》 / 《…に》変わる,変化する《to, into ...》 / (他の衣服に)着替える《into ...》 / 《…に》乗り換える《to ...》",/tʃeɪndʒ/,3207984,I need to change my clothes before we go out.,外出する前に服を変える必要があります。,3008629
character,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: Personal identification",,character,"〈U〉〈C〉(人の)性格, 人格 / 〈C〉(物事が持っている)特質,特性 / (小説・劇などの)登場人物 / (意味を表す)文字,記号,字体",,"〈U〉〈C〉(人の)性格, 人格 / 〈C〉(物事が持っている)特質,特性 / (小説・劇などの)登場人物 / (意味を表す)文字,記号,字体",/ˈkærəktər/,7063,He has a strong character.,彼は強い性格を持っている。,1624076
check,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: Services",,check,"〈C〉《...の》 阻止 《to ...》 / (確認のための)照合, 検査 / 小切手",,"〈C〉《...の》 阻止 《to ...》 / (確認のための)照合, 検査 / 小切手",/tʃɛk/,7150,I will do a check to make sure everything is okay.,すべてが正常であることを確認するためにチェックを行います。,1624077
cheese,noun,"CoreInventory_1: Food and drink

CoreInventory 2: 

Threshold: Food and drink",,cheese,チーズ,,チーズ,/tʃiːz/,7183,I love cheese!,私はチーズが大好きです！,1624078
chicken,noun,"CoreInventory_1: Food and drink

CoreInventory 2: 

Threshold: Food and drink",,chicken,"〈C〉ひよこ,(一般に)ひな鳥  / 〈C〉《米》(一般に)鶏《英》fowl)  / 〈U〉ひな鳥の肉,鶏肉  / 〈C〉《米話》青二才;小娘  / 〈C〉《俗》おくびょう者  / 鶏肉の  / 小さい  / 《俗》おくびょうな",,"〈C〉ひよこ,(一般に)ひな鳥  / 〈C〉《米》(一般に)鶏《英》fowl)  / 〈U〉ひな鳥の肉,鶏肉  / 〈C〉《米話》青二才;小娘  / 〈C〉《俗》おくびょう者  / 鶏肉の  / 小さい  / 《俗》おくびょうな",/ˈtʃɪkən/,7248,I ate chicken for dinner.,夕食にチキンを食べました。,1624079
child,noun,"CoreInventory_1: Family life

CoreInventory 2: 

Threshold: Personal identification",,child,"(おとなに対して)子供,幼児,児童;(小学・中学・高校の)児童  / (親に対して)子,子孫;息子,娘  / (ある環鏡・時代の)影響を受けて生まれた人,(…の)申し子《+of+名》  / (頭脳・空想などが)産み出したものの,所産《+of+名》",,"(おとなに対して)子供,幼児,児童;(小学・中学・高校の)児童  / (親に対して)子,子孫;息子,娘  / (ある環鏡・時代の)影響を受けて生まれた人,(…の)申し子《+of+名》  / (頭脳・空想などが)産み出したものの,所産《+of+名》",/tʃaɪld/,7281,The mother held her child in her arms.,母親は腕に子供を抱いていた。,1624080
chocolate,noun,"CoreInventory_1: Food and drink

CoreInventory 2: 

Threshold: Food and drink",,chocolate,"〈U〉〈C〉チョコレート;《複数形で》チョコレート菓子  / 〈U〉チョコレート飲料  / 〈U〉チョコレート色  / チョコレート製の,チョコレト入りの  / チョコレート色の",,"〈U〉〈C〉チョコレート;《複数形で》チョコレート菓子  / 〈U〉チョコレート飲料  / 〈U〉チョコレート色  / チョコレート製の,チョコレト入りの  / チョコレート色の",/ˈtʃɒklət/,7405,I love eating chocolate.,私はチョコレートを食べるのが大好きです。,1624081
choose,verb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,choose,"(多数の中から)〈人・物〉'を'選択する,選ぶ  / 〈事〉‘に'決める  / (…の中から)選択をする,選ぶ《~between(from)+名》  / 欲する,望む",,"(多数の中から)〈人・物〉'を'選択する,選ぶ  / 〈事〉‘に'決める  / (…の中から)選択をする,選ぶ《~between(from)+名》  / 欲する,望む",/ʧuːz/,7422,I chose the red one.,私は赤いのを選んだ。,1624420
church,noun,"CoreInventory_1: Things in the town, shops and shopping

CoreInventory 2: 

Threshold: House and home, environment",,church,"〈C〉(特に,キリスト数の)教会,教会堂  / 〈U〉(教会で行う)礼拝  / 〈U〉《しばしばC-》教派  / 《the ~》全キリスト教徒  / 《the ~,the C-》聖職,牧師の職  / 《集合的に》(同じ建物で礼拝する,または会衆(congregation)を構成する)キリスト教徒たち",,"〈C〉(特に,キリスト数の)教会,教会堂  / 〈U〉(教会で行う)礼拝  / 〈U〉《しばしばC-》教派  / 《the ~》全キリスト教徒  / 《the ~,the C-》聖職,牧師の職  / 《集合的に》(同じ建物で礼拝する,または会衆(congregation)を構成する)キリスト教徒たち",/tʃɜ:rtʃ/,7537,The church was filled with people.,教会には人々でいっぱいだった。,1624082
cinema,noun,"CoreInventory_1: Hobbies and pastimes

CoreInventory 2: 

Threshold: Free time, entertainment",,cinema,〈C〉映画館 / 《the ~》映画産業 / 《集合的に》映画,,〈C〉映画館 / 《the ~》映画産業 / 《集合的に》映画,/sɪˈnɛmə/,7590,I'm going to the cinema tonight.,今夜は映画館に行くつもりです。,1624083
circle,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,circle,"円  / (劇場などの)半円形のさじき  / (…の)円形のもの《+of+名》  / (活動・勢力などの)範囲  / 《時に複数形で》(共通の利害・活動などで結ばれた)仲間,団体,…界  / 一巡;循環",,"円  / (劇場などの)半円形のさじき  / (…の)円形のもの《+of+名》  / (活動・勢力などの)範囲  / 《時に複数形で》(共通の利害・活動などで結ばれた)仲間,団体,…界  / 一巡;循環",/'sɜːr.kəl/,9702478,The moon is a perfect circle.,月は完璧な円である。,1624084
city,noun,"CoreInventory_1: 

CoreInventory 2: 

Threshold: House and home, environment",,city,"〈C〉(特に行政権を持っている)都市, 都会 / 《米》市 / 《集合的に》都市の全市民,",,"〈C〉(特に行政権を持っている)都市, 都会 / 《米》市 / 《集合的に》都市の全市民,",/'sɪti/,7675,I live in a big city.,私は大きな都市に住んでいます。,1624085
class,noun,"CoreInventory_1: Education

CoreInventory 2: 

Threshold: Education",,class,"〈C〉(何らかの類似性を持つ)種類 / クラス / 〈U/C〉(クラス単位の)授業, 授業時間 / 〈C〉階級 / 等級",,"〈C〉(何らかの類似性を持つ)種類 / クラス / 〈U/C〉(クラス単位の)授業, 授業時間 / 〈C〉階級 / 等級",/klæs/,7765,I'm in the same class as my brother.,私は兄と同じクラスにいます。,1624086
classmate,noun,"CoreInventory_1: Education

CoreInventory 2: 

Threshold: Relations with other people",,classmate,"級友,同級生",,"級友,同級生",/ˈklɑːs.meɪt/,7781,My classmate is very kind.,私の同級生はとても親切です。,1624087
classroom,noun,"CoreInventory_1: Education

CoreInventory 2: 

Threshold: Education",,classroom,"クラスルーム,教室",,"クラスルーム,教室",/ˈklɑːs.ruːm/,7782,I am in the classroom.,私は教室にいる。,1624088
clean,adjective,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,clean,"汚れのない,清潔な  / 綺麗好きな / 使っていない  / 不純物がはいっていない,純粋な([[pure]])  / 清らかな,潔白な  / ゆがみのない,すっきりした  / 公正な([[fair]]),規則に従った  / 空白の;書き入れてない  / 完全な,全くの  / 鮮やかな,みごとな  / 放射能のない",,"汚れのない,清潔な  / 綺麗好きな / 使っていない  / 不純物がはいっていない,純粋な([[pure]])  / 清らかな,潔白な  / ゆがみのない,すっきりした  / 公正な([[fair]]),規則に従った  / 空白の;書き入れてない  / 完全な,全くの  / 鮮やかな,みごとな  / 放射能のない",/klɪn/,7800,The house is clean and tidy.,家はきれいで整頓されています。,3009526
clean,verb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,clean,…をきれいにする / …を片付ける / 〈肉・魚・野菜など〉を下ごしらえをする / きれいになる;きれいにする,,…をきれいにする / …を片付ける / 〈肉・魚・野菜など〉を下ごしらえをする / きれいになる;きれいにする,/klɪn/,3207985,Please clean your room before you leave.,あなたが出る前に部屋を掃除してください。,1623133
clever,adjective,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,clever,"リコウな,頭のよい,才気のある,気のきいた  / 器用な,じょうずな(skillful)",,"リコウな,頭のよい,才気のある,気のきいた  / 器用な,じょうずな(skillful)",/ˈklɛvər/,7854,He is a clever boy.,彼は賢い少年だ。,1624089
climb,verb,"CoreInventory_1: Leisure activities

CoreInventory 2: 

Threshold: ",,climb,〈他〉をよじ登る《up》 / 〈自〉《...に》よじ登る《to ...》 / 上がっている,,〈他〉をよじ登る《up》 / 〈自〉《...に》よじ登る《to ...》 / 上がっている,/klɑɪm/,7876,I will go on a climb tomorrow.,明日登山に行くつもりです。,1624090
clock,noun,"CoreInventory_1: Objects and rooms

CoreInventory 2: 

Threshold: House and home, environment",,clock,〈C〉置き時計; 掛け時計,,〈C〉置き時計; 掛け時計,/klɑk/,7920,I set my alarm clock for 5am.,私は5時に目覚まし時計をセットした。,1624091
close,adjective,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,close,"《...に》(距離・時間・関係が)近い,接近している《to ...》 / 《名詞の前にのみ用いて》親密な,親しい / ぎっしり詰まった,密集した / きめの細かい / 綿密な,厳重な([[strict]])  / 息がつまる,重苦しい([[stuffy]]) / 厳重に隠された,秘密の / ほとんど同等の,匹敵する / 《補語にのみ用いて》(金銭が)乏しい;《…に》けちな([[stingy]])《with ...》 / (音声が)閉鎖音の",,"《...に》(距離・時間・関係が)近い,接近している《to ...》 / 《名詞の前にのみ用いて》親密な,親しい / ぎっしり詰まった,密集した / きめの細かい / 綿密な,厳重な([[strict]])  / 息がつまる,重苦しい([[stuffy]]) / 厳重に隠された,秘密の / ほとんど同等の,匹敵する / 《補語にのみ用いて》(金銭が)乏しい;《…に》けちな([[stingy]])《with ...》 / (音声が)閉鎖音の",/kləʊz/,7938,The store is close to my house.,その店は私の家に近いです。,3009552
close,verb,"CoreInventory_1: 

CoreInventory 2: 

Threshold: ",,close,"…を閉じる,を閉める([[shut]]) / …をふさぐ([[fill]]) / 〈仕事・話など〉を終える,を済ませる / 〈通路・施設など〉を一時的に閉じる / (一つにまとまるように)…をつめる / 〈ドア・目・花などが〉閉じる,閉まる / 〈話・相談・契約などが〉終わる,終了する,〈店などが〉休業する / くっつく,接近する([[come together]])",,"…を閉じる,を閉める([[shut]]) / …をふさぐ([[fill]]) / 〈仕事・話など〉を終える,を済ませる / 〈通路・施設など〉を一時的に閉じる / (一つにまとまるように)…をつめる / 〈ドア・目・花などが〉閉じる,閉まる / 〈話・相談・契約などが〉終わる,終了する,〈店などが〉休業する / くっつく,接近する([[come together]])",/kləʊz/,7937,Please close the door.,ドアを閉めてください。,3009550
